greek,southern_us,filipino,indian,jamaican,spanish,italian,mexican,chinese,british,thai,vietnamese,cajun_creole,brazilian,french,japanese,irish,korean,moroccan,russian,general,cuisine
2,6,3,4,3,4,6,12,5,0,5,4,5,3,2,5,0,2,3,0,14,mexican
2,7,1,12,4,4,7,13,5,1,6,3,4,2,2,6,0,3,7,0,14,indian
3,3,0,1,0,3,10,2,2,2,1,1,1,0,3,0,0,0,1,1,12,italian
3,4,2,5,0,4,9,3,2,2,1,0,3,3,8,1,1,0,1,0,18,french
0,4,0,3,0,1,2,3,2,3,0,0,1,0,4,0,1,0,1,1,12,spanish
0,1,0,2,0,1,5,0,1,1,1,0,0,0,0,1,0,0,0,0,2,italian
2,6,5,5,4,1,2,6,15,4,9,7,2,0,3,10,2,15,1,1,10,korean
0,1,0,0,0,0,4,1,0,0,0,0,0,0,2,0,1,0,0,0,12,french
1,5,0,2,0,1,4,2,2,0,2,1,6,0,2,0,0,1,1,0,14,southern_us
0,2,0,1,0,1,1,5,1,0,2,2,1,1,0,0,0,1,0,0,6,mexican
2,15,1,3,0,3,8,6,4,0,3,2,5,2,1,2,0,2,1,0,12,southern_us
1,1,0,0,0,1,1,1,0,1,0,0,1,0,4,0,2,0,0,1,4,irish
1,2,0,0,0,1,7,3,0,0,0,0,1,0,1,0,0,0,0,0,12,italian
0,2,0,1,0,0,1,8,1,1,1,1,0,0,0,0,1,0,0,0,4,mexican
5,5,0,14,1,4,4,10,3,1,6,3,3,3,3,4,1,1,5,0,14,indian
1,2,3,9,1,4,3,4,3,0,3,2,2,0,6,3,0,2,7,0,14,moroccan
1,1,1,3,0,0,3,2,6,0,1,3,1,0,0,10,0,6,1,0,8,japanese
0,14,0,1,0,0,6,1,0,3,0,0,1,0,2,0,1,0,0,1,14,southern_us
0,1,1,1,1,0,1,1,8,0,1,1,0,1,2,6,0,3,1,0,10,french
4,6,0,6,2,4,9,19,2,1,2,1,6,1,4,3,1,1,4,1,10,mexican
3,2,0,2,1,2,8,4,1,0,1,1,3,2,2,1,0,1,2,0,8,italian
1,3,0,2,0,2,3,12,2,1,3,3,0,2,0,2,0,0,1,0,10,mexican
0,0,0,0,0,0,1,0,6,0,1,1,0,0,0,6,0,2,0,0,2,japanese
1,7,0,1,1,1,3,7,1,0,1,1,2,0,0,2,2,1,0,0,18,irish
0,3,2,1,1,0,1,2,14,1,4,7,1,0,1,5,1,4,0,0,4,chinese
2,6,3,4,3,1,5,5,21,2,9,8,4,1,3,8,2,5,1,1,8,chinese
1,5,1,2,1,1,2,2,4,0,0,0,1,0,0,0,2,1,0,0,10,southern_us
4,7,0,5,1,5,16,7,1,2,2,2,4,1,4,2,2,1,3,2,10,spanish
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,moroccan
1,3,1,3,3,2,2,2,2,1,2,2,2,0,4,2,1,1,2,0,12,jamaican
1,4,1,21,2,1,2,5,3,1,5,2,1,0,2,9,1,1,3,0,12,indian
0,5,3,16,3,1,1,4,2,0,4,1,1,1,0,5,0,2,2,1,12,indian
0,1,0,0,0,0,4,2,1,0,0,0,3,0,3,0,0,0,0,0,8,french
4,12,0,6,2,5,11,10,5,1,3,2,11,0,7,2,2,1,3,0,12,cajun_creole
0,1,1,2,0,0,1,1,3,0,2,1,0,0,0,2,0,1,0,2,4,japanese
0,5,0,1,0,1,4,3,0,3,0,0,2,1,5,0,2,0,0,2,2,british
1,7,2,2,2,0,1,2,2,1,2,1,1,1,1,2,1,0,0,1,8,southern_us
2,6,0,3,1,3,6,10,2,0,3,2,3,2,3,2,0,1,2,0,10,mexican
0,2,0,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,8,indian
2,1,0,1,0,2,13,2,0,0,1,0,1,0,6,4,1,0,2,1,10,french
2,3,0,3,0,1,4,5,0,0,1,0,2,0,1,1,0,0,2,0,8,greek
0,4,0,0,0,0,8,3,0,3,0,0,1,1,6,0,0,0,0,0,10,italian
0,3,0,11,1,0,1,3,4,0,4,3,0,0,1,5,0,1,5,0,18,indian
0,0,0,0,0,0,9,0,2,0,0,0,0,0,3,0,0,0,0,0,10,italian
0,11,0,0,0,1,5,2,0,1,0,0,1,0,4,0,0,0,0,0,10,southern_us
1,3,1,2,1,3,3,9,2,0,2,2,1,2,1,2,0,0,1,0,10,mexican
1,2,1,1,0,2,9,2,3,0,1,1,0,0,3,1,0,0,0,0,14,irish
0,2,1,7,2,3,2,4,3,0,3,2,2,2,0,4,0,2,2,0,2,indian
2,4,3,11,1,2,3,8,17,0,17,13,1,2,1,5,0,3,3,1,2,vietnamese
0,2,0,2,0,1,5,3,5,0,1,0,0,0,2,0,1,0,2,0,12,italian
0,1,0,0,0,1,2,6,4,0,5,3,0,1,0,2,0,1,0,1,8,thai
1,2,1,1,0,1,5,2,2,2,0,0,2,1,3,1,1,0,0,2,14,italian
1,3,1,5,3,2,4,17,4,0,5,3,2,5,1,5,0,0,3,0,10,mexican
8,2,1,6,1,1,5,6,2,0,3,3,1,0,2,2,0,2,4,0,10,greek
2,2,0,2,0,2,3,2,0,2,0,0,1,1,3,2,2,0,1,2,8,russian
0,2,0,3,0,1,1,4,0,0,1,1,0,2,0,1,0,0,0,0,2,filipino
1,1,0,2,0,1,9,2,1,1,0,0,1,0,1,0,0,0,0,0,4,italian
2,3,1,10,1,3,3,6,1,2,3,2,2,2,4,3,2,0,5,2,16,moroccan
1,1,2,1,1,0,3,2,5,0,3,2,1,0,1,2,0,1,1,0,14,chinese
0,1,1,4,0,0,2,3,4,0,2,2,1,0,0,4,0,5,1,0,10,korean
0,0,0,2,0,1,1,2,1,0,0,0,0,0,1,4,0,1,0,0,10,japanese
0,7,2,8,3,1,4,9,8,1,11,10,3,3,3,5,2,3,3,0,14,vietnamese
0,3,0,0,0,0,2,1,0,1,0,0,1,0,1,0,0,0,0,0,12,french
0,2,0,1,0,2,2,3,0,1,1,1,1,2,4,1,1,0,0,1,4,brazilian
0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,french
3,3,2,3,3,3,4,6,5,1,4,3,3,1,2,3,1,2,2,0,26,chinese
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,irish
2,6,0,3,2,2,10,14,4,1,3,1,3,1,3,3,1,2,3,1,12,mexican
1,0,0,0,0,0,2,0,4,0,1,1,0,2,1,4,0,1,0,1,10,vietnamese
0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,10,italian
1,3,2,1,0,0,2,4,4,0,1,2,0,0,1,1,1,1,0,1,10,irish
3,4,2,3,3,2,3,7,12,1,4,4,3,0,2,6,1,3,1,0,32,chinese
1,5,4,7,5,3,2,9,6,0,11,5,2,3,1,3,0,2,2,0,10,thai
0,7,1,1,1,0,5,2,0,2,0,0,0,2,3,0,1,0,0,0,4,southern_us
1,3,0,2,1,2,3,10,1,1,2,2,1,2,2,2,1,0,1,1,4,mexican
1,3,0,3,1,3,5,8,5,0,4,3,1,2,3,1,0,0,3,0,12,mexican
1,3,0,16,1,2,4,3,3,1,4,3,1,0,0,2,0,1,2,0,12,indian
0,7,0,0,0,1,3,1,1,0,1,1,1,1,0,0,0,1,0,0,10,southern_us
0,5,1,6,3,4,3,17,3,0,5,3,3,4,0,5,0,1,3,0,12,mexican
2,3,0,4,1,2,7,4,0,1,2,0,2,2,4,1,3,0,6,2,30,moroccan
1,3,3,5,2,2,4,4,4,0,4,3,3,2,1,3,0,3,0,0,6,chinese
5,11,2,16,1,5,8,13,6,1,7,4,4,4,6,4,2,1,8,1,14,indian
0,1,0,2,0,0,3,0,0,1,0,0,0,0,1,0,1,0,0,0,12,italian
1,6,0,6,2,4,4,14,2,0,6,3,1,3,2,4,0,0,4,0,16,mexican
3,2,0,2,1,3,10,4,1,1,2,1,3,2,3,1,1,2,3,1,8,italian
0,2,0,0,0,0,8,1,0,0,0,0,1,0,3,0,0,0,0,0,6,italian
2,1,0,2,0,2,9,6,1,1,1,1,1,0,6,0,0,0,0,0,10,french
7,2,0,0,0,2,11,4,0,0,0,0,2,0,4,0,1,0,1,1,10,greek
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,southern_us
2,3,0,0,1,2,5,1,1,3,0,0,0,0,4,0,0,0,0,0,6,korean
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,2,0,0,10,japanese
2,5,0,9,3,1,6,6,4,0,4,2,3,0,3,3,0,1,3,0,14,indian
2,3,1,3,0,0,5,17,2,1,1,0,2,0,2,2,2,1,0,2,4,mexican
4,3,2,2,1,4,8,9,4,1,3,4,1,1,5,2,0,2,2,0,8,spanish
2,3,0,3,3,1,2,4,0,0,2,1,1,2,1,1,0,0,2,0,14,moroccan
1,2,1,2,2,1,2,4,3,0,6,2,2,1,2,2,0,1,1,0,10,chinese
0,0,0,4,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,6,japanese
2,2,0,1,0,4,3,2,1,0,1,0,3,1,2,1,0,0,1,1,12,spanish
0,14,0,0,0,0,5,3,0,4,0,0,1,1,5,0,0,0,0,0,6,southern_us
1,1,0,3,0,1,3,3,7,0,5,5,1,1,0,5,0,5,1,0,2,chinese
2,4,2,14,3,1,3,6,5,0,4,1,1,1,1,5,0,2,2,0,6,indian
3,3,0,13,3,4,4,8,2,0,4,2,3,2,2,6,0,1,6,0,10,indian
3,4,0,2,0,3,15,4,3,0,2,1,3,0,4,1,0,1,5,0,12,italian
2,10,1,3,1,2,7,9,5,2,2,1,9,1,4,0,2,1,1,1,18,southern_us
1,1,0,1,0,0,3,2,6,0,3,2,1,0,1,2,0,7,1,0,12,korean
3,6,0,7,0,3,5,16,4,1,6,4,3,2,4,2,1,0,3,1,8,mexican
3,4,0,9,3,1,5,5,3,0,5,3,2,2,2,3,0,1,5,0,12,indian
2,10,0,2,2,0,5,6,2,3,1,1,2,2,7,2,5,1,0,2,8,irish
2,3,1,1,0,2,3,4,3,0,3,3,0,1,0,11,0,4,0,1,0,japanese
0,1,0,0,0,0,2,1,0,0,0,2,1,1,1,0,0,0,0,0,8,brazilian
2,2,0,1,0,1,11,7,1,0,2,1,2,0,1,0,0,0,0,0,6,italian
1,2,3,2,1,1,3,1,12,1,5,5,2,0,3,4,1,3,0,0,4,chinese
4,4,0,4,0,1,5,2,1,0,2,1,1,0,2,2,0,1,1,1,14,greek
0,8,1,0,1,0,2,3,1,1,1,1,2,0,2,1,1,1,0,0,4,cajun_creole
5,6,0,11,2,5,9,7,1,0,5,3,3,3,6,4,0,0,9,0,18,moroccan
0,1,3,4,0,2,1,3,12,0,4,4,1,1,1,3,0,1,2,0,12,chinese
1,6,0,1,1,2,4,6,2,1,2,2,1,3,1,2,1,0,0,0,12,mexican
0,2,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,6,southern_us
1,2,0,0,0,0,10,2,0,0,0,0,1,1,1,0,0,0,0,0,0,italian
5,4,0,9,3,2,6,6,2,1,3,2,2,2,2,3,0,1,4,2,12,indian
0,1,1,3,0,0,0,2,12,0,3,2,1,0,0,2,0,2,0,0,6,chinese
0,2,0,0,0,0,9,5,0,0,0,0,0,1,5,0,1,0,0,0,4,italian
0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,8,italian
0,5,0,0,0,0,7,3,0,2,0,0,1,1,6,0,1,0,0,1,8,french
0,6,0,1,0,2,6,3,3,2,0,0,2,1,5,0,1,0,0,0,8,french
1,9,0,0,0,3,11,5,1,1,0,0,0,1,5,0,1,0,2,0,2,italian
4,10,0,3,4,2,11,9,1,1,2,1,8,0,6,2,1,0,2,1,10,cajun_creole
0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,8,russian
1,1,1,1,0,1,10,2,0,0,0,0,1,0,1,0,0,0,0,0,2,italian
3,2,3,4,2,2,3,4,6,1,4,4,2,0,2,4,1,4,2,0,16,japanese
2,3,4,5,3,1,3,5,15,1,7,5,3,1,2,4,1,4,2,0,8,chinese
0,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,18,russian
1,2,1,3,0,1,3,2,3,0,9,3,0,1,3,0,0,0,1,0,10,thai
4,4,0,8,1,6,9,9,1,1,3,1,2,3,5,2,1,0,6,1,10,moroccan
3,8,0,5,1,3,11,12,3,1,4,3,3,4,3,3,2,1,3,0,12,italian
0,0,0,1,2,0,0,0,10,0,2,2,0,0,0,0,0,1,0,0,8,chinese
2,4,1,4,1,4,4,7,4,0,3,9,6,1,1,3,0,0,2,0,8,vietnamese
3,4,0,2,1,0,2,2,1,2,0,0,2,0,2,1,2,0,0,2,2,irish
0,1,0,0,0,0,1,1,0,1,0,0,0,1,4,0,0,0,0,0,6,french
2,4,2,3,2,1,3,6,3,0,2,2,1,1,1,11,0,2,2,0,14,japanese
3,3,0,3,0,1,5,2,2,0,2,2,1,0,2,0,1,0,5,0,12,moroccan
1,6,1,1,2,1,8,5,2,4,1,1,3,0,6,1,4,1,0,2,4,french
2,7,0,3,2,0,4,5,2,3,1,1,4,0,3,2,3,1,0,2,10,southern_us
1,2,3,1,1,1,2,2,12,2,4,3,1,0,1,4,1,5,0,0,10,chinese
1,9,1,5,2,2,8,9,4,1,3,2,10,2,4,1,2,2,1,0,12,cajun_creole
2,3,0,3,0,3,8,6,3,1,3,2,4,0,4,1,0,1,1,2,10,mexican
1,2,0,0,0,2,6,2,0,2,0,2,1,1,8,0,0,0,1,1,14,russian
1,1,0,1,0,3,7,1,1,0,1,0,1,1,3,1,0,0,1,0,8,italian
0,2,0,3,1,2,2,8,2,0,3,3,0,2,1,2,0,0,2,0,6,mexican
1,9,1,1,2,1,2,2,2,2,1,1,2,0,2,1,2,1,0,1,6,southern_us
1,3,2,1,0,0,2,3,9,1,6,4,0,0,0,2,0,2,0,0,12,chinese
0,8,0,0,0,0,5,4,0,0,0,0,1,0,1,0,0,0,0,0,0,southern_us
1,3,0,2,0,2,6,1,2,1,0,1,1,0,12,1,0,0,2,0,20,french
1,3,3,4,2,2,3,5,7,0,4,3,3,2,2,8,0,3,2,0,6,japanese
1,3,4,6,2,1,2,6,9,0,5,5,3,2,1,5,0,4,4,0,12,chinese
0,3,1,9,2,2,1,3,1,0,2,1,1,1,1,2,0,1,1,0,4,indian
3,5,1,2,2,3,5,5,3,2,1,1,7,1,4,2,4,1,1,0,20,cajun_creole
1,2,0,1,0,1,6,2,0,1,0,0,2,2,2,0,1,0,1,1,16,italian
0,1,0,1,0,1,1,5,0,3,0,0,1,0,2,0,1,0,0,1,6,mexican
1,5,5,4,3,2,4,6,17,1,7,7,2,1,2,4,1,5,1,0,18,chinese
2,2,1,1,2,2,12,2,1,2,2,1,2,0,8,1,0,0,2,0,14,french
0,4,1,3,1,0,0,1,2,0,1,1,0,1,0,1,0,1,1,0,10,southern_us
0,3,0,1,0,0,3,5,0,0,1,0,1,0,0,0,0,0,0,0,12,mexican
0,5,1,9,2,0,0,2,1,1,3,0,0,1,3,0,0,0,0,0,4,french
0,4,1,4,2,2,1,6,2,1,4,3,1,2,1,4,0,0,2,0,8,mexican
5,8,2,16,2,6,7,7,2,2,5,1,4,0,7,3,2,0,10,1,14,moroccan
0,5,1,1,2,0,1,2,0,2,0,0,3,0,1,0,0,0,0,0,10,southern_us
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,2,0,0,4,japanese
1,1,1,1,0,1,3,5,0,0,0,0,1,0,0,0,0,0,0,0,10,mexican
0,2,0,6,0,0,1,0,6,0,4,2,1,0,1,2,0,0,0,0,20,chinese
2,3,0,3,0,3,5,4,4,1,1,0,3,2,4,0,1,0,1,1,18,spanish
0,2,3,2,1,0,2,2,5,0,5,3,1,0,1,1,0,4,0,1,4,vietnamese
1,5,0,1,0,2,6,4,0,1,0,0,7,2,3,0,1,0,1,1,8,cajun_creole
1,1,1,2,2,1,2,0,0,0,2,2,1,1,1,0,0,0,0,0,16,jamaican
3,4,1,4,0,3,9,13,0,1,1,0,3,2,2,0,1,0,2,1,2,mexican
6,4,0,0,0,1,12,5,0,0,0,0,4,1,4,0,0,0,0,1,6,italian
0,3,1,1,0,1,0,3,0,0,0,1,0,2,0,0,0,0,0,0,6,chinese
2,6,2,14,2,2,5,6,4,1,3,2,4,1,1,4,0,2,3,0,12,indian
3,5,1,3,0,3,9,5,2,0,2,1,2,0,5,0,1,0,2,0,12,french
2,5,0,5,1,0,6,3,2,2,0,0,1,0,3,1,6,0,0,1,14,irish
3,5,0,4,0,3,10,5,2,1,3,3,6,1,5,2,1,1,2,1,12,italian
2,7,0,5,2,3,8,16,2,1,4,1,4,2,2,3,1,1,3,1,10,mexican
1,4,0,1,1,1,7,1,1,5,1,1,1,0,3,1,1,1,0,0,4,italian
1,4,2,1,2,0,3,1,0,2,0,0,1,1,2,0,1,0,0,1,4,jamaican
2,2,0,1,0,2,2,3,3,2,2,4,0,1,2,12,0,2,0,1,4,japanese
1,5,0,7,0,1,4,7,3,0,0,0,7,0,0,0,0,0,0,0,20,cajun_creole
0,2,3,1,0,1,3,2,5,1,3,3,0,0,1,2,0,2,0,0,12,filipino
1,3,0,1,1,1,5,1,2,1,0,0,2,1,8,0,1,2,3,1,16,french
2,4,3,7,1,2,2,9,10,0,7,6,2,3,0,6,0,9,3,1,10,korean
0,2,0,2,0,0,3,0,0,1,0,0,0,0,1,0,1,0,0,0,4,indian
2,2,0,2,0,2,12,3,1,0,1,1,3,0,2,0,0,1,1,0,12,italian
2,2,0,1,0,0,2,12,1,1,0,0,2,0,2,1,2,0,0,2,4,mexican
0,4,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,16,southern_us
4,9,1,4,12,4,5,7,3,7,3,3,5,1,7,3,4,2,4,0,20,jamaican
0,6,0,1,0,2,3,4,1,3,2,0,2,1,3,0,3,0,0,1,10,southern_us
0,5,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,10,southern_us
6,10,2,8,5,6,11,28,7,0,8,5,8,4,4,5,0,1,5,0,10,mexican
1,2,1,3,1,3,1,8,2,0,2,2,1,3,1,2,0,0,2,0,2,mexican
0,0,0,4,0,1,1,1,0,2,0,0,0,0,2,0,0,0,1,0,4,chinese
0,3,0,1,1,3,1,2,1,0,1,1,0,2,3,1,0,0,3,0,6,cajun_creole
4,6,1,5,2,4,7,20,4,0,6,5,2,3,3,4,0,1,5,0,14,mexican
0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,italian
1,3,0,1,1,0,5,2,0,1,1,0,0,0,1,0,1,0,1,1,18,moroccan
1,2,0,3,0,1,14,2,2,0,1,1,1,0,6,1,0,1,0,0,14,italian
1,1,0,3,0,1,3,2,1,0,3,2,0,1,2,1,0,0,2,0,10,moroccan
1,2,0,1,0,1,2,20,0,1,1,1,1,1,1,1,1,0,0,1,8,mexican
3,3,1,2,1,1,9,4,5,0,3,2,3,1,3,2,0,0,1,0,10,italian
1,6,1,3,0,3,7,6,3,3,2,1,4,2,8,0,3,0,1,1,22,french
0,2,3,5,1,0,2,3,5,0,3,3,1,1,2,2,0,3,2,0,6,chinese
1,5,0,0,1,2,5,4,3,3,0,0,5,1,3,2,3,0,0,1,4,french
0,1,0,1,0,0,2,1,1,1,0,0,1,0,1,0,0,0,0,1,10,greek
1,5,0,5,2,2,4,8,8,1,10,7,3,1,5,3,1,1,3,0,6,thai
1,0,1,2,0,0,1,1,5,0,2,2,0,0,0,5,0,4,1,0,14,korean
0,6,2,7,1,5,8,18,5,0,7,6,4,5,0,7,0,0,4,0,10,mexican
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,mexican
1,3,0,2,0,0,3,8,0,1,1,0,1,0,1,0,1,0,0,1,6,mexican
0,1,2,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,16,southern_us
1,2,1,6,2,2,4,5,2,0,3,3,1,1,4,3,0,2,10,0,10,moroccan
3,6,1,5,3,3,6,6,7,0,6,8,2,2,3,5,0,3,2,0,12,thai
6,5,0,1,2,5,16,7,0,1,1,1,7,0,7,0,1,0,0,0,14,french
3,3,0,3,0,1,13,3,2,1,3,2,3,0,5,1,0,1,1,1,6,italian
0,5,0,1,0,0,1,2,0,1,0,0,3,0,1,0,1,0,0,1,16,southern_us
4,7,0,4,4,4,9,19,5,0,4,1,6,2,4,4,2,1,4,1,8,mexican
0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,southern_us
3,2,0,1,1,3,9,2,1,0,1,1,3,0,5,0,0,0,1,2,12,italian
1,2,1,0,0,1,2,2,1,1,0,0,1,1,4,1,1,0,0,1,4,french
3,4,0,3,0,1,12,8,1,1,1,1,3,0,4,1,0,1,1,0,12,italian
0,3,2,2,0,1,2,9,2,0,1,2,0,1,0,1,0,0,1,0,2,mexican
1,2,1,2,2,0,1,3,1,1,1,1,1,0,1,1,4,1,1,1,12,irish
0,3,2,3,1,1,1,4,6,0,2,2,0,1,1,4,0,3,2,0,10,chinese
2,3,0,2,0,1,6,1,1,0,3,4,0,0,4,2,0,0,2,0,6,italian
0,1,2,5,0,2,3,0,0,0,0,0,0,1,1,0,0,0,2,0,4,indian
1,3,0,2,0,0,3,8,0,2,1,0,1,0,1,0,2,0,0,1,0,mexican
0,3,2,2,1,1,2,3,11,0,3,2,1,0,0,3,0,3,0,0,2,chinese
4,6,1,6,1,2,5,5,10,0,9,7,3,0,2,5,0,5,3,1,12,vietnamese
4,3,0,5,2,3,7,7,3,0,5,3,2,3,2,3,0,1,4,0,10,brazilian
2,3,0,1,0,2,6,5,0,1,0,0,0,0,5,0,1,0,1,1,16,mexican
1,6,2,0,2,1,5,5,5,3,1,1,2,5,2,1,3,1,0,0,8,brazilian
2,3,0,2,0,2,5,4,1,0,2,0,7,0,1,1,0,0,1,0,12,cajun_creole
1,8,0,1,1,1,8,6,2,3,0,0,4,1,6,1,3,0,0,3,16,southern_us
1,3,1,3,3,2,3,6,3,0,3,2,2,1,2,3,0,1,3,0,6,mexican
1,7,0,1,2,1,5,4,2,0,1,1,1,0,3,0,0,0,0,0,8,southern_us
2,3,1,5,2,4,5,6,2,0,3,2,2,2,4,3,0,0,4,0,14,moroccan
2,2,0,1,0,1,14,3,0,0,0,1,1,1,2,1,0,1,0,0,0,italian
0,5,0,0,0,0,1,1,0,1,0,0,0,1,3,0,1,0,0,0,2,french
0,0,0,1,0,3,0,6,0,0,0,0,0,0,0,0,0,1,0,0,10,spanish
3,5,0,2,0,3,11,3,1,0,1,2,2,0,6,0,2,0,2,1,10,french
0,5,0,1,0,0,3,2,0,0,0,0,6,0,0,0,0,0,0,0,18,cajun_creole
2,8,2,2,2,2,3,4,4,4,2,2,3,1,5,3,3,2,0,1,6,southern_us
1,2,1,0,0,0,3,4,9,0,2,2,2,0,2,2,1,0,0,1,8,chinese
7,6,0,3,1,3,14,10,2,0,1,1,6,3,5,3,1,2,2,1,12,italian
1,3,1,1,2,1,2,2,2,2,1,1,4,0,2,1,2,1,0,1,8,irish
0,4,0,0,0,0,4,0,0,3,0,0,0,0,4,0,0,0,0,0,4,british
1,0,0,2,0,2,12,3,1,1,1,0,1,0,1,2,0,1,0,1,12,italian
2,1,1,7,1,0,1,4,1,0,1,1,1,0,1,1,0,0,1,0,4,indian
1,4,4,16,3,0,3,8,14,2,14,11,0,2,2,8,0,7,3,0,8,vietnamese
3,5,1,2,2,5,9,10,2,1,4,3,2,1,4,3,1,2,3,0,16,mexican
4,6,1,2,1,4,10,5,2,3,1,1,5,1,13,1,2,1,1,4,16,french
1,4,0,0,0,0,5,3,0,0,0,0,2,0,1,0,0,0,0,0,12,southern_us
3,1,0,0,0,4,12,4,0,0,1,1,2,1,7,0,0,1,4,2,12,italian
2,2,0,2,1,3,9,5,1,3,0,0,3,0,5,1,3,0,1,1,26,british
7,10,0,5,5,7,12,11,2,2,2,0,13,3,8,3,2,0,4,0,16,cajun_creole
5,9,1,9,5,5,7,26,3,1,6,2,8,4,5,4,1,1,6,1,6,mexican
3,2,2,2,1,2,6,2,1,1,1,0,2,1,3,1,0,0,1,0,12,italian
5,6,4,8,3,4,5,8,11,0,16,13,3,3,2,6,0,4,2,0,10,vietnamese
0,2,0,3,1,2,5,12,2,0,3,3,0,2,1,2,0,0,2,0,12,mexican
3,5,2,7,3,4,6,16,3,0,5,2,4,2,2,5,0,2,3,0,8,mexican
3,6,0,4,2,3,5,12,3,1,3,2,4,3,4,4,2,0,3,2,4,mexican
0,0,1,5,0,0,1,2,3,0,8,4,0,0,0,2,0,2,2,0,8,thai
2,3,0,4,1,2,2,5,2,0,4,2,1,2,1,2,0,0,2,0,2,indian
0,0,0,2,0,0,2,0,2,4,0,0,0,0,0,1,0,0,0,0,6,french
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,japanese
0,0,0,1,0,1,2,7,2,1,1,0,1,0,1,1,0,1,0,1,6,mexican
2,2,0,2,0,0,3,7,0,1,0,0,2,0,3,0,2,0,0,1,4,mexican
2,0,0,1,0,1,6,2,0,0,0,0,1,0,1,1,0,0,0,1,16,italian
7,7,2,13,2,5,11,14,4,0,7,5,3,3,6,2,0,0,9,1,20,moroccan
2,5,1,4,2,4,12,5,1,1,1,0,2,0,5,0,1,0,5,1,8,moroccan
3,7,0,4,1,5,10,16,2,0,4,2,3,4,3,3,0,0,4,0,10,spanish
1,1,0,1,0,1,10,2,0,0,1,0,1,0,2,0,0,0,1,0,0,greek
2,1,0,2,1,1,6,3,1,0,1,1,1,1,0,1,0,1,1,0,8,italian
2,6,0,1,0,0,6,4,0,1,1,1,3,1,3,0,0,0,0,0,8,italian
0,1,0,1,0,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,4,italian
1,3,1,8,2,1,1,3,3,1,2,2,1,2,2,2,0,1,4,0,8,indian
1,3,0,3,0,0,1,4,1,0,0,1,6,0,2,1,1,0,1,0,8,cajun_creole
0,2,1,3,0,1,5,3,11,1,5,3,1,0,1,7,0,4,0,0,8,chinese
2,9,1,2,2,2,5,6,3,1,1,1,6,1,4,3,2,1,0,3,12,southern_us
0,2,0,3,0,2,1,4,1,0,1,1,0,1,2,1,0,0,4,0,8,moroccan
4,6,1,12,3,5,7,9,7,1,7,5,4,3,5,6,0,2,7,1,8,indian
0,0,2,1,0,0,0,4,8,0,3,3,0,1,0,7,0,1,1,0,6,japanese
2,2,1,2,0,1,1,2,5,0,3,3,0,0,0,5,0,3,0,1,10,chinese
0,1,0,1,0,0,3,3,18,0,5,4,1,0,2,5,0,2,0,0,4,chinese
1,2,0,1,1,0,1,14,0,1,0,0,2,1,1,0,1,0,0,1,0,mexican
0,0,1,3,0,0,1,0,5,0,1,1,0,0,1,0,0,0,1,0,4,chinese
2,2,1,2,1,1,4,6,1,1,1,1,2,0,2,1,1,1,1,1,2,mexican
5,4,0,4,0,2,8,7,0,0,1,1,3,0,2,0,0,0,0,0,10,greek
2,6,1,5,3,3,6,13,5,1,6,5,3,3,2,4,1,3,2,1,4,mexican
2,3,1,3,2,3,3,5,3,0,3,2,1,1,2,3,0,2,1,1,4,mexican
4,2,2,2,1,4,17,5,3,2,2,2,3,1,5,1,0,0,2,1,22,italian
1,2,4,3,1,1,2,2,17,1,6,6,1,0,1,12,1,6,0,0,8,japanese
1,3,0,3,0,2,14,0,2,1,1,0,0,0,4,1,1,1,1,0,10,italian
0,4,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,4,irish
1,3,0,2,2,3,3,4,3,1,2,0,5,0,2,3,1,1,1,0,12,cajun_creole
1,2,6,2,1,1,9,6,15,0,8,6,2,0,4,4,0,3,1,0,16,chinese
